RutEmpresa,NombreEmpresa,RegionFaena,ProvinciaFaena,ComunaFaena,NombreFaena,CategoriaFaena,IdFaena,RegionInstalacion,ProvinciaInstalacion,ComunaInstalacion,NombreInstalacion,IdTipoInstalacion,TipoInstalacion,RecursoMineroInstalacion,TipoRecursoInstalacion,RecursoPrimarioInstalacion,IdInstalacion,Norte,Este,Cota,Huso,Datum,IdEstado,Estado,Latitud,Longitud,dist_Santiago_km,time_Santiago_min,dist_Valparaíso_km,time_Valparaíso_min,dist_Viña_del_Mar_km,time_Viña_del_Mar_min,dist_Antofagasta_km,time_Antofagasta_min,dist_La_Serena_km,time_La_Serena_min,dist_Coquimbo_km,time_Coquimbo_min,dist_Rancagua_km,time_Rancagua_min,dist_Talca_km,time_Talca_min,dist_Iquique_km,time_Iquique_min,dist_Arica_km,time_Arica_min,dist_Calama_km,time_Calama_min,dist_Copiapó_km,time_Copiapó_min,dist_San_Bernardo_km,time_San_Bernardo_min,dist_Curicó_km,time_Curicó_min,dist_Ovalle_km,time_Ovalle_min,Tiempo_Prt_Antofagasta,Tiempo_Prt_Bahia Agua Fresca,Tiempo_Prt_Bahia De Valdivia,Tiempo_Prt_Bahia De Valparaiso,Tiempo_Prt_Bahia Harris,Tiempo_Prt_Bahia Herradura Guayacan,Tiempo_Prt_Bahia Quintero (Ventanas),Tiempo_Prt_Bahia San Vicente,Tiempo_Prt_Caleta Clarencia,Tiempo_Prt_Caleta Mina Elena,Tiempo_Prt_Caleta Patillos,Tiempo_Prt_Coquimbo,Tiempo_Prt_Coronel,Tiempo_Prt_Huasco,Tiempo_Prt_Iquique,Tiempo_Prt_Lirquen,Tiempo_Prt_Lota,Tiempo_Prt_Mejillones,Tiempo_Prt_Penco,Tiempo_Prt_Port San Juan De La Juan,Tiempo_Prt_Puerto Caldera,Tiempo_Prt_Puerto Calderilla,Tiempo_Prt_Puerto Castro,Tiempo_Prt_Puerto Chacabuco,Tiempo_Prt_Puerto Chanaral,Tiempo_Prt_Puerto De Corral,Tiempo_Prt_Puerto Montt,Tiempo_Prt_Puerto Natales,Tiempo_Prt_Puerto Quemchi,Tiempo_Prt_Puerto San Antonio,Tiempo_Prt_Puerto Sara,Tiempo_Prt_Puerto Williams,Tiempo_Prt_Puerto Yartou,Tiempo_Prt_Punta Delgada,Tiempo_Prt_Rada De Arica,Tiempo_Prt_Rada Punta Arenas,Tiempo_Prt_Talcahuano,Tiempo_Prt_Taltal,Tiempo_Prt_Tocopilla
78184676-7,SERVICIOS MINEROS SAN ANTONIO SPA.,V,SAN FELIPE,PUTAENDO,MINA CERRO AMARILLO,CATEGORIA C,20015045,VALPARAISO,SAN FELIPE,PUTAENDO,SOCAVON INTERMEDIO,1291,MINA SUBTERRANEA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000553932,6398120.0,337745.0,1284,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.5453226245482,-70.7301303870733,115.0872,119.01666666666668,153.2735,137.73833333333332,147.3317,129.79333333333335,1266.2212,1015.4683333333334,405.3283,308.11333333333334,395.3337,298.3683333333333,197.0924,178.49333333333334,367.3938,287.85166666666663,1752.464,1368.2383333333337,1962.8171,1544.0166666666669,1463.6083,1139.0583333333334,739.1551,581.1333333333333,130.4765,129.94,304.9486,246.53833333333333,339.8635,263.59333333333336,1015.8316666666667,2272.4033333333336,688.6116666666666,139.63500000000002,2401.455,297.2083333333333,127.10333333333332,470.35833333333335,2264.1383333333333,2328.055,1336.715,298.1383333333333,495.73833333333334,514.6833333333333,1376.615,454.81333333333333,502.52833333333336,1069.365,455.0516666666666,2305.788333333333,631.795,640.9433333333333,976.315,1592.5066666666667,694.5483333333334,761.245,807.4266666666666,2305.275,925.2666666666667,192.29333333333335,2167.6916666666666,4042.351666666667,2410.575,2151.125,1548.255,2249.1183333333333,471.30333333333334,821.56,1173.6816666666666
78184676-7,SERVICIOS MINEROS SAN ANTONIO SPA.,V,SAN FELIPE,PUTAENDO,MINA CERRO AMARILLO,CATEGORIA C,20015045,VALPARAISO,SAN FELIPE,PUTAENDO,SOCAVON SUPERIOR,1291,MINA SUBTERRANEA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000553933,6398170.0,337690.0,1313,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.5448637345779,-70.7307072285367,,,,,147.3317,129.79333333333335,1266.2212,1015.4683333333334,405.3283,308.11333333333334,395.3337,298.3683333333333,197.0924,178.49333333333334,367.3938,287.85166666666663,1752.464,1368.2383333333337,1962.8171,1544.0166666666669,1463.6083,1139.0583333333334,739.1551,581.1333333333333,130.4765,129.94,304.9486,246.53833333333333,339.8635,263.59333333333336,1015.8316666666667,2272.4033333333336,688.6116666666666,139.63500000000002,2401.455,297.2083333333333,127.10333333333332,470.35833333333335,2264.1383333333333,2328.055,1336.715,298.1383333333333,495.73833333333334,514.6833333333333,1376.615,454.81333333333333,502.52833333333336,1069.365,455.0516666666666,2305.788333333333,631.795,640.9433333333333,976.315,1592.5066666666667,694.5483333333334,761.245,807.4266666666666,2305.275,925.2666666666667,192.29333333333335,2167.6916666666666,4042.351666666667,2410.575,2151.125,1548.255,2249.1183333333333,471.30333333333334,821.56,1173.6816666666666
76293918-5,MINERA ALTA MONTAÑA LTDA,II,TOCOPILLA,MARIA ELENA,COLUPITO 35 DEL 1 AL 27,CATEGORIA D,20311577,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,POLVORIN,6999,POLVORIN,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000553934,7514657.0,402176.0,1912,19,PSAD-56,8,ACTIVA,-22.4748158450943,-69.9528652938405,1500.9189,1255.53,1457.4888999999998,1233.753333333333,1451.5471,1225.8083333333334,161.337,226.66666666666663,1031.1121,929.9216666666669,1042.6784,941.6966666666668,1582.9241000000002,1315.006666666667,1753.2255,1424.365,311.19590000000005,375.8666666666667,631.5550999999999,598.9816666666667,208.9823,258.34,704.8697,667.0683333333333,1516.3082,1266.4533333333334,1690.7803,1383.0516666666667,1117.9771,1007.7,227.0,3373.92,1825.125,1235.65,3502.9716666666664,948.6566666666666,1211.8633333333335,1606.8716666666667,3365.6549999999997,3429.5716666666663,326.84833333333336,940.9883333333333,1632.2516666666668,789.6516666666666,386.57166666666666,1591.3266666666668,1639.0416666666667,184.105,1591.5649999999998,3407.31,614.7199999999999,627.1783333333333,2112.8283333333334,2729.02,539.4833333333333,1897.7583333333334,1943.9399999999998,3406.7966666666666,2061.78,1289.8083333333334,3269.213333333333,5143.873333333334,3512.5333333333333,3253.0833333333335,603.2266666666667,3351.076666666667,1607.8233333333333,414.365,175.66666666666666
76293918-5,MINERA ALTA MONTAÑA LTDA,II,TOCOPILLA,MARIA ELENA,COLUPITO 35 DEL 1 AL 27,CATEGORIA D,20311577,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,CAMPAMENTO,1349,CAMPAMENTO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000553936,7514589.0,402012.0,1912,19,PSAD-56,8,ACTIVA,-22.4754206360521,-69.9544634345134,1500.9189,1255.53,1457.4888999999998,1233.753333333333,1451.5471,1225.8083333333334,161.337,226.66666666666663,1031.1121,929.9216666666669,1042.6784,941.6966666666668,1582.9241000000002,1315.006666666667,1753.2255,1424.365,311.19590000000005,375.8666666666667,631.5550999999999,598.9816666666667,208.9823,258.34,704.8697,667.0683333333333,1516.3082,1266.4533333333334,1690.7803,1383.0516666666667,1117.9771,1007.7,227.0,3373.92,1825.125,1235.65,3502.9716666666664,948.6566666666666,1211.8633333333335,1606.8716666666667,3365.6549999999997,3429.5716666666663,326.84833333333336,940.9883333333333,1632.2516666666668,789.6516666666666,386.57166666666666,1591.3266666666668,1639.0416666666667,184.105,1591.5649999999998,3407.31,614.7199999999999,627.1783333333333,2112.8283333333334,2729.02,539.4833333333333,1897.7583333333334,1943.9399999999998,3406.7966666666666,2061.78,1289.8083333333334,3269.213333333333,5143.873333333334,3512.5333333333333,3253.0833333333335,603.2266666666667,3351.076666666667,1607.8233333333333,414.365,175.66666666666666
78001769-4,PROCESOS MINEROS SPA,RM,CHACABUCO,TILTIL,SAN JORGE,CATEGORIA D,20335554,METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,PORTAL SOCAVON SUPERIOR,1291,MINA SUBTERRANEA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000553937,6332867.0,317914.0,0,19,PSAD-56,2169,IRREGULAR OPERATIVA,-33.1305023487933,-70.9540697701338,58.8153,78.25,90.1821,131.09,84.2402,123.145,1298.508,1051.2949999999998,437.6151,343.94,427.6204,334.195,140.8204,137.72666666666666,311.12190000000004,247.085,1784.7507,1404.0649999999998,1995.1038,1579.8433333333337,1495.895,1174.885,771.4418000000001,616.9599999999999,74.2046,89.17333333333333,248.6766,205.77166666666665,372.1502,299.42,1051.6583333333333,2231.6366666666668,647.8449999999999,132.98666666666665,2360.688333333333,333.03499999999997,140.27833333333334,429.59166666666664,2223.3716666666664,2287.288333333333,1372.5416666666667,333.96500000000003,454.97166666666664,550.51,1412.4416666666666,414.0466666666667,461.76166666666666,1105.1916666666666,414.28499999999997,2265.0216666666665,667.6216666666667,676.77,935.5483333333334,1551.74,730.375,720.4783333333332,766.66,2264.508333333333,884.5,152.77166666666665,2126.925,4001.585,2369.8083333333334,2110.358333333333,1584.0816666666665,2208.351666666667,430.5366666666667,857.3866666666667,1209.5083333333334
78001769-4,PROCESOS MINEROS SPA,RM,CHACABUCO,TILTIL,SAN JORGE,CATEGORIA D,20335554,METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,ACOPIO MINERAL,1291,MINA SUBTERRANEA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000553939,6332867.0,317914.0,0,19,PSAD-56,2169,IRREGULAR OPERATIVA,-33.1305023487933,-70.9540697701338,58.8153,78.25,90.1821,131.09,84.2402,123.145,1298.508,1051.2949999999998,437.6151,343.94,427.6204,334.195,140.8204,137.72666666666666,311.12190000000004,247.085,1784.7507,1404.0649999999998,1995.1038,1579.8433333333337,1495.895,1174.885,771.4418000000001,616.9599999999999,74.2046,89.17333333333333,248.6766,205.77166666666665,372.1502,299.42,1051.6583333333333,2231.6366666666668,647.8449999999999,132.98666666666665,2360.688333333333,333.03499999999997,140.27833333333334,429.59166666666664,2223.3716666666664,2287.288333333333,1372.5416666666667,333.96500000000003,454.97166666666664,550.51,1412.4416666666666,414.0466666666667,461.76166666666666,1105.1916666666666,414.28499999999997,2265.0216666666665,667.6216666666667,676.77,935.5483333333334,1551.74,730.375,720.4783333333332,766.66,2264.508333333333,884.5,152.77166666666665,2126.925,4001.585,2369.8083333333334,2110.358333333333,1584.0816666666665,2208.351666666667,430.5366666666667,857.3866666666667,1209.5083333333334
78001769-4,PROCESOS MINEROS SPA,RM,CHACABUCO,TILTIL,SAN JORGE,CATEGORIA D,20335554,METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,POLVORIN,1291,MINA SUBTERRANEA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000553944,6332826.0,317850.0,0,19,PSAD-56,2169,IRREGULAR OPERATIVA,-33.1308611894262,-70.9547636615855,58.8153,78.25,90.1821,131.09,84.2402,123.145,1298.508,1051.2949999999998,437.6151,343.94,427.6204,334.195,140.8204,137.72666666666666,311.12190000000004,247.085,1784.7507,1404.0649999999998,1995.1038,1579.8433333333337,1495.895,1174.885,771.4418000000001,616.9599999999999,74.2046,89.17333333333333,248.6766,205.77166666666665,372.1502,299.42,1051.6583333333333,2231.6366666666668,647.8449999999999,132.98666666666665,2360.688333333333,333.03499999999997,140.27833333333334,429.59166666666664,2223.3716666666664,2287.288333333333,1372.5416666666667,333.96500000000003,454.97166666666664,550.51,1412.4416666666666,414.0466666666667,461.76166666666666,1105.1916666666666,414.28499999999997,2265.0216666666665,667.6216666666667,676.77,935.5483333333334,1551.74,730.375,720.4783333333332,766.66,2264.508333333333,884.5,152.77166666666665,2126.925,4001.585,2369.8083333333334,2110.358333333333,1584.0816666666665,2208.351666666667,430.5366666666667,857.3866666666667,1209.5083333333334
76219295-0,PANAUST ATACAMA SPA,III,CHAÑARAL,DIEGO DE ALMAGRO,MINA CARMEN,CATEGORIA C,20386637,ATACAMA,COPIAPO,COPIAPO,BOTADERO,1337,DEPÓSITO RMM - ESTÉRILES,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000551072,7030469.0,405727.0,2107,19,PSAD-56,8,ACTIVA,-26.8472598796991,-69.9509322269077,892.0446999999999,683.1616666666666,848.6148000000001,661.385,842.6729,653.44,465.3689,419.96,422.2379,357.55333333333334,433.8042,369.3283333333333,974.0499,742.6383333333334,1144.3513,851.9966666666667,951.6117,772.73,1161.9648,948.5083333333332,662.756,543.55,92.9469,89.21000000000001,907.4341,694.0849999999999,1081.9061000000002,810.6833333333333,509.103,435.3316666666667,420.325,2836.548333333333,1252.7566666666667,663.2816666666666,2965.6,376.2883333333333,639.495,1034.5033333333333,2828.2833333333333,2892.2,741.2083333333334,368.62,1059.8833333333334,242.59333333333333,781.1083333333333,1018.9583333333334,1066.6733333333334,473.85833333333335,1019.1966666666667,2869.9333333333334,152.96666666666667,162.11499999999998,1540.46,2156.6516666666666,134.105,1325.3899999999999,1371.5716666666667,2869.42,1489.4116666666666,717.44,2731.836666666667,4606.496666666667,2974.726666666667,2715.2766666666666,952.7533333333333,2813.27,1035.4550000000002,226.05833333333334,578.1800000000001
77535735-5,"EXPLORACION Y EXPLOTACION DE HIERRO, COBRE ORO Y PLATA, COMPRAVENTA DE MINAS Y MINERALES ANDRES DEL CARMEN LAZCANO QUIROZ EIRL",V,PETORCA,CABILDO,POTRERO ALTO,CATEGORIA D,20386641,VALPARAISO,PETORCA,CABILDO,BODEGA,5019,BODEGA,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000551951,6399811.0,327733.0,1155,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.5285644547208,-70.8363970459462,136.4807,131.02666666666667,162.482,142.44500000000002,156.5401,134.5,1241.8325,985.125,380.9396,277.77000000000004,370.945,268.025,218.4858,190.50333333333336,388.7872,299.8616666666667,1728.0753,1337.895,1938.4284,1513.6733333333332,1439.2196,1108.715,714.7664,550.7900000000001,151.87,141.95,326.342,258.54833333333335,315.4747,233.25,985.4883333333333,2284.413333333333,700.6216666666667,144.34166666666667,2413.4649999999997,266.865,120.555,482.3683333333333,2276.148333333333,2340.065,1306.3716666666667,267.795,507.74833333333333,484.34000000000003,1346.2716666666668,466.8233333333334,514.5383333333333,1039.0216666666668,467.06166666666667,2317.798333333333,601.4516666666666,610.6,988.325,1604.5166666666667,664.205,773.255,819.4366666666666,2317.2850000000003,937.2766666666666,198.5,2179.701666666667,4054.3616666666667,2422.585,2163.135,1517.9116666666666,2261.1283333333336,483.31333333333333,791.2166666666667,1143.3383333333334
8370799-2,JOSE ANTONIO VALDES CASTRO,V,PETORCA,PETORCA,PEÑON 1/5,CATEGORIA D,20285500,VALPARAISO,PETORCA,PETORCA,ALMACENAMIENTO COMBUSTIBLE,5019,BODEGA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000551952,6446543.0,311978.0,2020,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.104688514125,-70.9948042954948,239.2454,346.945,195.8154,325.1683333333333,189.8736,317.22333333333336,1191.0978,1105.9683333333337,330.2049,398.6133333333333,320.2102,388.8683333333333,321.2506,406.4216666666667,491.552,515.78,1677.3406,1458.7383333333337,1887.6937,1634.5166666666669,1388.4849,1229.5583333333334,664.0317,671.6333333333333,254.6347,357.8683333333333,429.1067,474.4666666666666,264.74,354.0933333333333,1106.3316666666665,2500.3316666666665,916.5400000000001,327.065,2629.383333333333,387.7083333333333,303.27833333333336,698.2866666666666,2492.0666666666666,2555.983333333333,1427.215,388.6383333333333,723.6666666666666,605.1833333333333,1467.115,682.7416666666667,730.4566666666667,1159.865,682.98,2533.7166666666667,722.295,731.4433333333333,1204.2433333333333,1820.4350000000002,785.0483333333334,989.1733333333334,1035.355,2533.2033333333334,1153.195,381.22333333333336,2395.6200000000003,4270.28,2638.5033333333336,2379.0533333333337,1638.76,2477.0466666666666,699.2316666666667,912.065,1264.1866666666667
8370799-2,JOSE ANTONIO VALDES CASTRO,V,PETORCA,PETORCA,PEÑON 1/5,CATEGORIA D,20285500,VALPARAISO,PETORCA,PETORCA,ACOPIO MINERAL,8073,CANCHA DE ACOPIO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000551957,6446451.0,311880.0,2018,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.1055016176421,-70.9958603872304,239.2454,346.945,195.8154,325.1683333333333,189.8736,317.22333333333336,1191.0978,1105.9683333333337,330.2049,398.6133333333333,320.2102,388.8683333333333,321.2506,406.4216666666667,491.552,515.78,1677.3406,1458.7383333333337,1887.6937,1634.5166666666669,1388.4849,1229.5583333333334,664.0317,671.6333333333333,254.6347,357.8683333333333,429.1067,474.4666666666666,264.74,354.0933333333333,1106.3316666666665,2500.3316666666665,916.5400000000001,327.065,2629.383333333333,387.7083333333333,303.27833333333336,698.2866666666666,2492.0666666666666,2555.983333333333,1427.215,388.6383333333333,723.6666666666666,605.1833333333333,1467.115,682.7416666666667,730.4566666666667,1159.865,682.98,2533.7166666666667,722.295,731.4433333333333,1204.2433333333333,1820.4350000000002,785.0483333333334,989.1733333333334,1035.355,2533.2033333333334,1153.195,381.22333333333336,2395.6200000000003,4270.28,2638.5033333333336,2379.0533333333337,1638.76,2477.0466666666666,699.2316666666667,912.065,1264.1866666666667
76046944-0,CIA. MINERA MINERALES DE COPIAPO,III,COPIAPO,COPIAPO,CONDOR - RIFF,CATEGORIA D,20279585,ATACAMA,COPIAPO,COPIAPO,BOTADERO DE RECHAZO FINOS,1337,DEPÓSITO RMM - ESTÉRILES,MAGNETITA,RECURSOS MINERALES METÁLICOS,HIERRO,2000553962,6986211.0,366231.0,658,19,PSAD-56,8,ACTIVA,-27.2434924453464,-70.3531663393273,825.3853,617.83,781.9554,596.0533333333333,776.0135,588.1083333333333,537.8473,450.2166666666666,355.5785,292.22166666666664,367.1448,303.99666666666667,907.3905,677.3066666666667,1077.6918999999998,786.6650000000001,1024.0901,802.9866666666666,1234.4432,978.765,735.2344,573.8066666666667,19.4457,20.558333333333334,840.7746999999999,628.7533333333333,1015.2467,745.3516666666667,442.4436,370.0,450.5816666666667,2771.2166666666667,1187.425,597.95,2900.2683333333334,310.9566666666667,574.1633333333334,969.1716666666667,2762.951666666667,2826.8683333333333,771.465,303.2883333333333,994.5516666666666,177.26166666666668,811.365,953.6266666666667,1001.3416666666667,504.115,953.865,2804.601666666667,66.545,75.69333333333334,1475.1283333333333,2091.32,129.29833333333332,1260.0583333333334,1306.24,2804.088333333333,1424.0800000000002,652.1083333333333,2666.5049999999997,4541.165,2909.395,2649.945,983.01,2747.938333333333,970.1233333333333,256.315,608.4366666666666
9783471-7,JUAN HIDALGO ESPINOZA,V,PETORCA,PETORCA,MINA EL GAUCHO 1-12,CATEGORIA D,20331545,VALPARAISO,PETORCA,PETORCA,BOTADERO,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000554959,6450244.0,313653.0,1748,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.0715985093006,-70.9763435069396,249.5888,409.0083333333333,206.1588,387.2316666666667,200.2169,379.2866666666667,1188.8871,1092.695,327.99420000000003,385.34,317.9996,375.595,331.594,468.485,501.8954,577.8433333333334,1675.1299,1445.465,1885.483,1621.243333333333,1386.2742,1216.285,661.821,658.36,264.9781,419.9316666666667,439.4501,536.53,262.5293,340.82,1093.0583333333334,2562.395,978.6033333333332,389.12833333333333,2691.4466666666663,374.435,365.34166666666664,760.35,2554.1299999999997,2618.0466666666666,1413.9416666666666,375.365,785.73,591.91,1453.8416666666667,744.8050000000001,792.52,1146.5916666666667,745.0433333333333,2595.7799999999997,709.0216666666668,718.17,1266.3066666666666,1882.4983333333332,771.775,1051.2366666666667,1097.4183333333335,2595.266666666667,1215.2583333333334,443.2866666666667,2457.6833333333334,4332.343333333333,2700.5666666666666,2441.116666666667,1625.4866666666667,2539.11,761.295,898.7916666666666,1250.9133333333334
9783471-7,JUAN HIDALGO ESPINOZA,V,PETORCA,PETORCA,MINA EL GAUCHO 1-12,CATEGORIA D,20331545,VALPARAISO,PETORCA,PETORCA,RESIDUOS INDUSTRIALES,5019,BODEGA,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000554964,6450323.0,313580.0,1750,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.0708741813585,-70.9771011433239,249.5888,409.0083333333333,206.1588,387.2316666666667,200.2169,379.2866666666667,1188.8871,1092.695,327.99420000000003,385.34,317.9996,375.595,331.594,468.485,501.8954,577.8433333333334,1675.1299,1445.465,1885.483,1621.243333333333,1386.2742,1216.285,661.821,658.36,264.9781,419.9316666666667,439.4501,536.53,262.5293,340.82,1093.0583333333334,2562.395,978.6033333333332,389.12833333333333,2691.4466666666663,374.435,365.34166666666664,760.35,2554.1299999999997,2618.0466666666666,1413.9416666666666,375.365,785.73,591.91,1453.8416666666667,744.8050000000001,792.52,1146.5916666666667,745.0433333333333,2595.7799999999997,709.0216666666668,718.17,1266.3066666666666,1882.4983333333332,771.775,1051.2366666666667,1097.4183333333335,2595.266666666667,1215.2583333333334,443.2866666666667,2457.6833333333334,4332.343333333333,2700.5666666666666,2441.116666666667,1625.4866666666667,2539.11,761.295,898.7916666666666,1250.9133333333334
76373083-2,MINERA RENE LUIS DELGADO TOBAR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,V,PETORCA,PETORCA,VALENTINA 4 AL 6,CATEGORIA D,20389547,VALPARAISO,PETORCA,PETORCA,RAJO VALENTINA 4/6,1292,MINA RAJO ABIERTO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000554969,6429560.0,311256.0,642,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.2576820211427,-71.0058070072318,196.3351,168.065,152.9051,146.28833333333333,146.9632,138.34333333333333,1232.2556000000002,988.9683333333334,371.3627,281.61333333333334,361.3681,271.86833333333334,278.34020000000004,227.54166666666663,448.6417,336.9,1718.4984,1341.7383333333337,1928.8515,1517.5166666666669,1429.6427,1112.5583333333334,705.1895,554.6333333333333,211.7244,178.98833333333332,386.1964,295.5866666666667,305.8978,237.09333333333333,989.3316666666667,2321.451666666667,737.66,148.185,2450.5033333333336,270.7083333333333,124.39833333333333,519.4066666666666,2313.186666666667,2377.1033333333335,1310.215,271.6383333333333,544.7866666666666,488.18333333333334,1350.115,503.8616666666667,551.5766666666666,1042.865,504.1,2354.836666666667,605.295,614.4433333333333,1025.3633333333335,1641.555,668.0483333333334,810.2933333333333,856.475,2354.3233333333333,974.315,202.34333333333333,2216.74,4091.4,2459.6233333333334,2200.173333333333,1521.755,2298.1666666666665,520.3516666666667,795.06,1147.1816666666666
79933390-2,SOCIEDAD ANDACOLLO IVERSIONES LTDA.,IV,LIMARI,COMBARBALA,SARITA,CATEGORIA D,20388622,COQUIMBO,LIMARI,COMBARBALA,RIPIOS SARITA 1-20,1338,DEPÓSITO RMM - RIPIOS DE LIXIVIACIÓN,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000551971,6549863.0,308459.0,888,19,PSAD-56,2169,IRREGULAR OPERATIVA,-31.1725202188922,-71.0119139355108,352.5149,266.87666666666667,309.0849,245.1,303.143,237.155,1061.1847,882.615,174.7817,174.8383333333333,190.2972,165.515,434.52,326.3533333333333,604.8215,435.7116666666667,1547.4275,1235.385,1757.7806,1411.1633333333334,1258.5718,1006.205,534.1186,448.28,367.9042,277.8,542.3761999999999,394.39833333333337,86.5081,93.55833333333334,882.9783333333332,2420.2633333333333,836.4716666666667,246.99666666666664,2549.315,164.355,223.21,618.2183333333334,2411.9983333333334,2475.915,1203.8616666666667,165.285,643.5983333333334,381.83,1243.7616666666665,602.6733333333334,650.3883333333334,936.5116666666667,602.9116666666666,2453.648333333333,498.94166666666666,508.09000000000003,1124.175,1740.3666666666666,561.6949999999999,909.105,955.2866666666666,2453.135,1073.1266666666666,301.155,2315.5516666666667,4190.211666666667,2558.4433333333336,2298.9933333333333,1415.41,2396.9866666666667,619.1716666666667,688.715,1040.8366666666666
76046944-0,CIA. MINERA MINERALES DE COPIAPO,III,COPIAPO,COPIAPO,CONDOR - RIFF,CATEGORIA D,20279585,ATACAMA,COPIAPO,COPIAPO,BOTADERO RECHAZO INTERMEDIO (GRAVAS),1337,DEPÓSITO RMM - ESTÉRILES,MAGNETITA,RECURSOS MINERALES METÁLICOS,HIERRO,2000553963,6986417.0,366299.0,701,19,PSAD-56,8,ACTIVA,-27.2416398222104,-70.3524572066369,825.5173000000001,617.9716666666667,782.0873,596.1949999999999,776.1455,588.25,537.9793000000001,450.35833333333335,355.7105,292.36333333333334,367.2768,304.1383333333333,907.5225,677.4483333333334,1077.8239,786.8066666666667,1024.2221,803.1283333333333,1234.5752,978.9066666666666,735.3663,573.9483333333334,19.5777,20.7,840.9066,628.895,1015.3786,745.4933333333333,442.5755,370.14166666666665,450.72333333333336,2771.358333333333,1187.5666666666666,598.0916666666667,2900.4100000000003,311.09833333333336,574.3050000000001,969.3133333333334,2763.0933333333332,2827.01,771.6066666666667,303.43,994.6933333333333,177.40333333333334,811.5066666666667,953.7683333333333,1001.4833333333333,504.2566666666667,954.0066666666667,2804.7433333333333,66.68666666666667,75.83500000000001,1475.27,2091.4616666666666,129.44,1260.2,1306.3816666666667,2804.23,1424.2216666666668,652.25,2666.6466666666665,4541.306666666667,2909.536666666667,2650.086666666667,983.1516666666666,2748.08,970.265,256.45666666666665,608.5783333333333
9783471-7,JUAN HIDALGO ESPINOZA,V,PETORCA,PETORCA,MINA EL GAUCHO 1-12,CATEGORIA D,20331545,VALPARAISO,PETORCA,PETORCA,ACOPIO DE MINERAL,8073,CANCHA DE ACOPIO,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000554958,6450328.0,313554.0,1745,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.0708248045392,-70.977375474169,249.5888,409.0083333333333,206.1588,387.2316666666667,200.2169,379.2866666666667,1188.8871,1092.695,327.99420000000003,385.34,317.9996,375.595,331.594,468.485,501.8954,577.8433333333334,1675.1299,1445.465,1885.483,1621.243333333333,1386.2742,1216.285,661.821,658.36,264.9781,419.9316666666667,439.4501,536.53,262.5293,340.82,1093.0583333333334,2562.395,978.6033333333332,389.12833333333333,2691.4466666666663,374.435,365.34166666666664,760.35,2554.1299999999997,2618.0466666666666,1413.9416666666666,375.365,785.73,591.91,1453.8416666666667,744.8050000000001,792.52,1146.5916666666667,745.0433333333333,2595.7799999999997,709.0216666666668,718.17,1266.3066666666666,1882.4983333333332,771.775,1051.2366666666667,1097.4183333333335,2595.266666666667,1215.2583333333334,443.2866666666667,2457.6833333333334,4332.343333333333,2700.5666666666666,2441.116666666667,1625.4866666666667,2539.11,761.295,898.7916666666666,1250.9133333333334
