RutEmpresa,NombreEmpresa,RegionFaena,ProvinciaFaena,ComunaFaena,NombreFaena,CategoriaFaena,IdFaena,RegionInstalacion,ProvinciaInstalacion,ComunaInstalacion,NombreInstalacion,IdTipoInstalacion,TipoInstalacion,RecursoMineroInstalacion,TipoRecursoInstalacion,RecursoPrimarioInstalacion,IdInstalacion,Norte,Este,Cota,Huso,Datum,IdEstado,Estado,Latitud,Longitud,dist_Santiago_km,time_Santiago_min,dist_Valparaíso_km,time_Valparaíso_min,dist_Viña_del_Mar_km,time_Viña_del_Mar_min,dist_Antofagasta_km,time_Antofagasta_min,dist_La_Serena_km,time_La_Serena_min,dist_Coquimbo_km,time_Coquimbo_min,dist_Rancagua_km,time_Rancagua_min,dist_Talca_km,time_Talca_min,dist_Iquique_km,time_Iquique_min,dist_Arica_km,time_Arica_min,dist_Calama_km,time_Calama_min,dist_Copiapó_km,time_Copiapó_min,dist_San_Bernardo_km,time_San_Bernardo_min,dist_Curicó_km,time_Curicó_min,dist_Ovalle_km,time_Ovalle_min,Tiempo_Prt_Antofagasta,Tiempo_Prt_Bahia Agua Fresca,Tiempo_Prt_Bahia De Valdivia,Tiempo_Prt_Bahia De Valparaiso,Tiempo_Prt_Bahia Harris,Tiempo_Prt_Bahia Herradura Guayacan,Tiempo_Prt_Bahia Quintero (Ventanas),Tiempo_Prt_Bahia San Vicente,Tiempo_Prt_Caleta Clarencia,Tiempo_Prt_Caleta Mina Elena,Tiempo_Prt_Caleta Patillos,Tiempo_Prt_Coquimbo,Tiempo_Prt_Coronel,Tiempo_Prt_Huasco,Tiempo_Prt_Iquique,Tiempo_Prt_Lirquen,Tiempo_Prt_Lota,Tiempo_Prt_Mejillones,Tiempo_Prt_Penco,Tiempo_Prt_Port San Juan De La Juan,Tiempo_Prt_Puerto Caldera,Tiempo_Prt_Puerto Calderilla,Tiempo_Prt_Puerto Castro,Tiempo_Prt_Puerto Chacabuco,Tiempo_Prt_Puerto Chanaral,Tiempo_Prt_Puerto De Corral,Tiempo_Prt_Puerto Montt,Tiempo_Prt_Puerto Natales,Tiempo_Prt_Puerto Quemchi,Tiempo_Prt_Puerto San Antonio,Tiempo_Prt_Puerto Sara,Tiempo_Prt_Puerto Williams,Tiempo_Prt_Puerto Yartou,Tiempo_Prt_Punta Delgada,Tiempo_Prt_Rada De Arica,Tiempo_Prt_Rada Punta Arenas,Tiempo_Prt_Talcahuano,Tiempo_Prt_Taltal,Tiempo_Prt_Tocopilla,Es_Estrategica,Region_Norm
13470392-K,JUAN AUGUSTO MUNIZAGA ROMAN,VI,CACHAPOAL,RENGO,MINA ESPERANZA,CATEGORIA D,20363584,LIBERTADOR GENERAL BERNARDO OHIGGINS,CACHAPOAL,RENGO,MINA ESPERANZA,1292,MINA RAJO ABIERTO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000473004,6176275.0,361785.0,2600,19,PSAD-56,8,ACTIVA,-34.5487869392513,-70.5085673519644,216.3018,513.38,322.6014,585.2816666666666,325.8583,593.605,1545.416,1543.0433333333335,684.5231,835.6883333333334,674.5284,825.9433333333333,131.1113,457.2166666666666,186.2521,489.32166666666666,2031.6587,1895.8133333333333,2242.0119,2071.5916666666667,1742.803,1666.6333333333334,1018.3499,1108.7083333333333,200.8967,500.34833333333336,123.8069,448.0083333333333,619.0581999999999,791.1683333333333,1543.4066666666663,2473.873333333333,890.0816666666667,588.2583333333333,2602.925,824.7833333333333,632.0266666666666,671.8283333333333,2465.608333333333,2529.525,1864.29,825.7133333333334,697.2083333333334,1042.2583333333334,1904.19,656.2833333333333,703.9983333333333,1596.9399999999998,656.5216666666668,2507.258333333333,1159.37,1168.5183333333334,1177.785,1793.9766666666667,1222.1233333333332,962.715,1008.8966666666668,2506.7450000000003,1126.736666666667,557.6,2369.161666666667,4243.821666666667,2612.045,2352.5950000000003,2075.83,2450.588333333333,672.7733333333333,1349.135,1701.256666666667,False,VI
13470392-K,JUAN AUGUSTO MUNIZAGA ROMAN,VI,CACHAPOAL,RENGO,MINA ESPERANZA,CATEGORIA D,20363584,LIBERTADOR GENERAL BERNARDO OHIGGINS,CACHAPOAL,RENGO,BOTADERO ESPERANZA,1337,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000473006,6176250.0,361800.0,2600,19,PSAD-56,8,ACTIVA,-34.5490143252749,-70.5084079933019,216.3018,513.38,322.6014,585.2816666666666,325.8583,593.605,1545.416,1543.0433333333335,684.5231,835.6883333333334,674.5284,825.9433333333333,131.1113,457.2166666666666,186.2521,489.32166666666666,2031.6587,1895.8133333333333,2242.0119,2071.5916666666667,1742.803,1666.6333333333334,1018.3499,1108.7083333333333,200.8967,500.34833333333336,123.8069,448.0083333333333,619.0581999999999,791.1683333333333,1543.4066666666663,2473.873333333333,890.0816666666667,588.2583333333333,2602.925,824.7833333333333,632.0266666666666,671.8283333333333,2465.608333333333,2529.525,1864.29,825.7133333333334,697.2083333333334,1042.2583333333334,1904.19,656.2833333333333,703.9983333333333,1596.9399999999998,656.5216666666668,2507.258333333333,1159.37,1168.5183333333334,1177.785,1793.9766666666667,1222.1233333333332,962.715,1008.8966666666668,2506.7450000000003,1126.736666666667,557.6,2369.161666666667,4243.821666666667,2612.045,2352.5950000000003,2075.83,2450.588333333333,672.7733333333333,1349.135,1701.256666666667,False,VI
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,PLANTA DE REACTIVOS - SPMFC,8088,PLANTA DE ACIDO,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000473168,6356476.0,379888.0,1489,19,PSAD-56,8,ACTIVA,-32.9262504188768,-70.2868282704887,116.2998,110.11333333333332,172.3809,149.45333333333335,166.4391,141.50833333333333,1326.2401,1049.835,465.3472,342.48,455.3526,332.735,198.305,169.59,368.6064,278.9483333333334,1812.4829,1402.605,2022.836,1578.3833333333334,1523.6272,1173.425,799.174,615.5,131.6891,121.03666666666666,306.1611,237.635,399.8823,297.96,1050.1983333333333,2263.5,679.7083333333334,151.35,2392.5516666666667,331.575,138.81833333333333,461.455,2255.235,2319.151666666666,1371.0816666666665,332.505,486.835,549.05,1410.9816666666666,445.91,493.625,1103.7316666666666,446.14833333333337,2296.885,666.1616666666666,675.31,967.4116666666666,1583.6033333333332,728.9150000000001,752.3416666666667,798.5233333333333,2296.3716666666664,916.3633333333332,183.39,2158.7883333333334,4033.448333333333,2401.6716666666666,2142.221666666667,1582.621666666667,2240.215,462.4,855.9266666666666,1208.0483333333332,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,BARRIO CIVICO NIVEL 19,1348,ADMINISTRACIÓN - OFICINA,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000473169,6332732.0,381638.0,3240,19,PSAD-56,8,ACTIVA,-33.1405607248457,-70.2711865690844,65.3849,108.84,179.7599,187.255,183.0168,195.5783333333333,1352.916,1123.0266666666669,492.0231,415.6716666666667,482.0285,405.9266666666666,149.5796,170.585,319.881,279.9433333333333,1839.1588,1475.7966666666666,2049.5119,1651.575,1550.3031,1246.6166666666666,825.8499,688.6916666666667,82.9637,122.03166666666668,257.4358,238.63,426.5582,371.1516666666666,1123.39,2264.4950000000003,680.7033333333333,190.23166666666663,2393.5466666666666,404.76666666666665,212.01,462.45,2256.23,2320.1466666666665,1444.2733333333333,405.69666666666666,487.83,622.2416666666667,1484.1733333333332,446.905,494.62,1176.9233333333332,447.1433333333333,2297.88,739.3533333333332,748.5016666666667,968.4066666666666,1584.5983333333331,802.1066666666667,753.3366666666666,799.5183333333333,2297.366666666667,917.3583333333332,186.6233333333333,2159.7833333333333,4034.4433333333336,2402.6666666666665,2143.2166666666667,1655.8133333333333,2241.21,463.395,929.1183333333332,1281.24,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,ESPESADOR N°1,9072,ESPESADORES,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000473170,6338320.0,383064.0,2835,19,PSAD-56,8,ACTIVA,-33.0903246059458,-70.2551844787678,136.742,159.17000000000002,192.8232,198.51,186.8813,190.565,1346.6824,1098.8916666666669,485.7895,391.5366666666667,475.7948,381.7916666666667,218.7472,218.64666666666665,389.0486,328.005,1832.9252,1451.6616666666666,2043.2783,1627.4399999999998,1544.0694,1222.4816666666666,819.6163,664.5566666666667,152.1314,170.09333333333333,326.6034,286.69166666666666,420.3246,347.01666666666665,1099.255,2312.5566666666664,728.765,200.40666666666667,2441.608333333333,380.6316666666667,187.875,510.51166666666666,2304.2916666666665,2368.208333333333,1420.138333333333,381.56166666666667,535.8916666666667,598.1066666666667,1460.0383333333334,494.9666666666666,542.6816666666667,1152.7883333333334,495.205,2345.9416666666666,715.2183333333334,724.3666666666667,1016.4683333333334,1632.66,777.9716666666667,801.3983333333333,847.58,2345.4283333333337,965.42,232.44666666666663,2207.8450000000003,4082.505,2450.728333333333,2191.2783333333336,1631.6783333333333,2289.2716666666665,511.4566666666667,904.9833333333332,1257.105,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,SALA DE BOMBAS -ESPESADOR N°1,5024,ESTACION DE BOMBEO,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000473173,6338305.0,383058.0,2835,19,PSAD-56,8,ACTIVA,-33.0904592254997,-70.2552506779378,136.742,159.17000000000002,192.8232,198.51,186.8813,190.565,1346.6824,1098.8916666666669,485.7895,391.5366666666667,475.7948,381.7916666666667,218.7472,218.64666666666665,389.0486,328.005,1832.9252,1451.6616666666666,2043.2783,1627.4399999999998,1544.0694,1222.4816666666666,819.6163,664.5566666666667,152.1314,170.09333333333333,326.6034,286.69166666666666,420.3246,347.01666666666665,1099.255,2312.5566666666664,728.765,200.40666666666667,2441.608333333333,380.6316666666667,187.875,510.51166666666666,2304.2916666666665,2368.208333333333,1420.138333333333,381.56166666666667,535.8916666666667,598.1066666666667,1460.0383333333334,494.9666666666666,542.6816666666667,1152.7883333333334,495.205,2345.9416666666666,715.2183333333334,724.3666666666667,1016.4683333333334,1632.66,777.9716666666667,801.3983333333333,847.58,2345.4283333333337,965.42,232.44666666666663,2207.8450000000003,4082.505,2450.728333333333,2191.2783333333336,1631.6783333333333,2289.2716666666665,511.4566666666667,904.9833333333332,1257.105,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,SALA DE BOMBAS -ESPESADOR N°3,5024,ESTACION DE BOMBEO,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000473175,6388072.0,383113.0,2829,19,PSAD-56,8,ACTIVA,-32.6416602370504,-70.2483572183127,154.0565,407.2133333333333,210.1376,446.5533333333333,204.1958,438.60833333333335,1363.9968,1346.9350000000002,503.1039,639.58,493.1093,629.8349999999999,236.0617,466.69,406.3631,576.0483333333334,1850.2396,1699.7050000000002,2060.5927,1875.483333333333,1561.3838999999998,1470.525,836.9307,912.6,169.4458,418.13666666666666,343.91790000000003,534.735,437.6391,595.06,1347.2983333333332,2560.6,976.8083333333332,448.45,2689.651666666666,628.675,435.9183333333333,758.5550000000001,2552.335,2616.2516666666666,1668.1816666666666,629.605,783.935,846.15,1708.0816666666665,743.01,790.725,1400.8316666666665,743.2483333333333,2593.985,963.2616666666668,972.41,1264.5116666666663,1880.7033333333331,1026.015,1049.4416666666666,1095.6233333333332,2593.4716666666664,1213.4633333333334,480.49,2455.8883333333333,4330.548333333333,2698.7716666666665,2439.3216666666663,1879.7216666666668,2537.315,759.5,1153.0266666666669,1505.1483333333333,True,V
11728796-3,JOSE ANTONIO RODRIGUEZ LARA,V,PETORCA,CABILDO,MINA SAN JUAN 1 AL 20,CATEGORIA D,20312555,VALPARAISO,PETORCA,CABILDO,CAMPAMENTO,1349,CAMPAMENTO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000473928,6405060.0,322572.0,960,19,PSAD-56,8,ACTIVA,-32.4804259623004,-70.8903324410192,199.3382,202.555,155.90820000000002,180.7783333333333,149.9663,172.83333333333334,1235.2587,1023.4583333333334,374.3658,316.1033333333333,364.3712,306.3583333333333,281.3433,262.03166666666664,451.6448,371.39,1721.5015,1376.2283333333332,1931.8546,1552.006666666667,1432.6458,1147.0483333333332,708.1926,589.1233333333333,214.7275,213.47833333333327,389.1995,330.07666666666665,308.90090000000004,271.5833333333333,1023.8216666666668,2355.9416666666666,772.15,182.675,2484.9933333333333,305.1983333333334,158.88833333333332,553.8966666666668,2347.6766666666667,2411.593333333333,1344.7050000000002,306.12833333333333,579.2766666666666,522.6733333333334,1384.605,538.3516666666667,586.0666666666667,1077.355,538.59,2389.326666666667,639.785,648.9333333333333,1059.8533333333332,1676.0449999999998,702.5383333333334,844.7833333333333,890.965,2388.813333333333,1008.805,236.83333333333331,2251.23,4125.89,2494.113333333333,2234.663333333333,1556.245,2332.6566666666668,554.8416666666667,829.55,1181.6716666666666,False,V
10314670-4,EMA GUZMAN GUZMAN,III,HUASCO,FREIRINA,RINCON 1/5,CATEGORIA D,166240,ATACAMA,HUASCO,FREIRINA,SOCAVON 1,1291,MINA SUBTERRANEA,COBRE - ORO,RECURSOS MINERALES METÁLICOS,COBRE,2000473931,6828022.0,286234.0,848,19,PSAD-56,8,ACTIVA,-28.6603169641795,-71.1893691078849,723.9671999999999,573.6066666666667,680.5372,551.83,674.5953000000001,543.885,702.2724000000001,631.5333333333333,254.1603,247.9983333333333,265.7266,259.7733333333333,805.9724,633.0833333333334,976.2738,742.4416666666667,1188.5152,984.3033333333332,1398.8683,1160.0816666666665,899.6594,755.1233333333333,209.4197,200.535,739.3565,584.5300000000001,913.8285,701.1283333333333,341.02540000000005,325.77666666666664,631.8983333333333,2726.9933333333333,1143.2016666666668,553.7266666666667,2856.045,266.7333333333333,529.94,924.9483333333334,2718.728333333333,2782.645,952.7816666666666,259.065,950.3283333333331,77.66000000000001,992.6816666666668,909.4033333333332,957.1183333333332,685.4316666666667,909.6416666666668,2760.3783333333336,247.86166666666668,257.01,1430.905,2047.0966666666668,310.615,1215.835,1262.0166666666669,2759.865,1379.8566666666666,607.885,2622.2816666666668,4496.941666666667,2865.165,2605.7216666666664,1164.3266666666668,2703.715,925.9,437.6316666666667,789.7533333333333,False,III
77678629-2,PEQUEÑA MINERIA COPIAPO SPA,III,COPIAPO,CALDERA,DETERONOMIO IV 1 AL 8,CATEGORIA C,20366569,ATACAMA,COPIAPO,CALDERA,BOCAMINA 1,1291,MINA SUBTERRANEA,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000479961,7009949.0,345175.0,1051,19,PSAD-56,8,ACTIVA,-27.027045504497,-70.5627929596297,906.5025,734.0300000000001,863.0726,712.2533333333333,857.1306999999999,704.3083333333333,466.9375,458.8033333333333,436.6957,408.4216666666667,448.262,420.19666666666666,988.5077,793.5066666666667,1158.8091000000002,902.865,953.1803,811.5733333333334,1163.5333999999998,987.3516666666668,664.3246,582.3933333333333,110.4533,145.56833333333333,921.8919,744.9533333333333,1096.3638999999998,861.5516666666666,523.5608,486.2,459.1683333333333,2887.4166666666665,1303.625,714.15,3016.468333333333,427.1566666666667,690.3633333333333,1085.371666666667,2879.151666666666,2943.0683333333336,780.0516666666666,419.4883333333333,1110.7516666666668,268.1516666666667,819.9516666666666,1069.8266666666666,1117.5416666666667,512.7016666666666,1070.065,2920.8016666666667,93.22,105.67833333333331,1591.3283333333334,2207.52,137.88500000000002,1376.2583333333334,1422.4399999999998,2920.288333333333,1540.28,768.3083333333333,2782.705,4657.365000000001,3025.588333333333,2766.145,991.5966666666668,2864.1383333333333,1086.3233333333333,264.9016666666667,617.0233333333333,False,III
77678629-2,PEQUEÑA MINERIA COPIAPO SPA,III,COPIAPO,CALDERA,DETERONOMIO IV 1 AL 8,CATEGORIA C,20366569,ATACAMA,COPIAPO,CALDERA,BOTADERO 1,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000479963,7009953.0,345160.0,1048,19,PSAD-56,8,ACTIVA,-27.0270077264914,-70.562943622205,906.5025,734.0300000000001,863.0726,712.2533333333333,857.1306999999999,704.3083333333333,466.9375,458.8033333333333,436.6957,408.4216666666667,448.262,420.19666666666666,988.5077,793.5066666666667,1158.8091000000002,902.865,953.1803,811.5733333333334,1163.5333999999998,987.3516666666668,664.3246,582.3933333333333,110.4533,145.56833333333333,921.8919,744.9533333333333,1096.3638999999998,861.5516666666666,523.5608,486.2,459.1683333333333,2887.4166666666665,1303.625,714.15,3016.468333333333,427.1566666666667,690.3633333333333,1085.371666666667,2879.151666666666,2943.0683333333336,780.0516666666666,419.4883333333333,1110.7516666666668,268.1516666666667,819.9516666666666,1069.8266666666666,1117.5416666666667,512.7016666666666,1070.065,2920.8016666666667,93.22,105.67833333333331,1591.3283333333334,2207.52,137.88500000000002,1376.2583333333334,1422.4399999999998,2920.288333333333,1540.28,768.3083333333333,2782.705,4657.365000000001,3025.588333333333,2766.145,991.5966666666668,2864.1383333333333,1086.3233333333333,264.9016666666667,617.0233333333333,False,III
77678629-2,PEQUEÑA MINERIA COPIAPO SPA,III,COPIAPO,CALDERA,DETERONOMIO IV 1 AL 8,CATEGORIA C,20366569,ATACAMA,COPIAPO,CALDERA,BOTADERO 2,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000479964,7009959.0,345108.0,1030,19,PSAD-56,8,ACTIVA,-27.0269477577968,-70.5634669014252,906.5025,734.0300000000001,863.0726,712.2533333333333,857.1306999999999,704.3083333333333,466.9375,458.8033333333333,436.6957,408.4216666666667,448.262,420.19666666666666,988.5077,793.5066666666667,1158.8091000000002,902.865,953.1803,811.5733333333334,1163.5333999999998,987.3516666666668,664.3246,582.3933333333333,110.4533,145.56833333333333,921.8919,744.9533333333333,1096.3638999999998,861.5516666666666,523.5608,486.2,459.1683333333333,2887.4166666666665,1303.625,714.15,3016.468333333333,427.1566666666667,690.3633333333333,1085.371666666667,2879.151666666666,2943.0683333333336,780.0516666666666,419.4883333333333,1110.7516666666668,268.1516666666667,819.9516666666666,1069.8266666666666,1117.5416666666667,512.7016666666666,1070.065,2920.8016666666667,93.22,105.67833333333331,1591.3283333333334,2207.52,137.88500000000002,1376.2583333333334,1422.4399999999998,2920.288333333333,1540.28,768.3083333333333,2782.705,4657.365000000001,3025.588333333333,2766.145,991.5966666666668,2864.1383333333333,1086.3233333333333,264.9016666666667,617.0233333333333,False,III
77678629-2,PEQUEÑA MINERIA COPIAPO SPA,III,COPIAPO,CALDERA,DETERONOMIO IV 1 AL 8,CATEGORIA C,20366569,ATACAMA,COPIAPO,CALDERA,CAMPAMENTO,1349,CAMPAMENTO,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000479965,7009997.0,345208.0,1055,19,PSAD-56,8,ACTIVA,-27.0266159981343,-70.5624544076037,906.5025,734.0300000000001,863.0726,712.2533333333333,857.1306999999999,704.3083333333333,466.9375,458.8033333333333,436.6957,408.4216666666667,448.262,420.19666666666666,988.5077,793.5066666666667,1158.8091000000002,902.865,953.1803,811.5733333333334,1163.5333999999998,987.3516666666668,664.3246,582.3933333333333,110.4533,145.56833333333333,921.8919,744.9533333333333,1096.3638999999998,861.5516666666666,523.5608,486.2,459.1683333333333,2887.4166666666665,1303.625,714.15,3016.468333333333,427.1566666666667,690.3633333333333,1085.371666666667,2879.151666666666,2943.0683333333336,780.0516666666666,419.4883333333333,1110.7516666666668,268.1516666666667,819.9516666666666,1069.8266666666666,1117.5416666666667,512.7016666666666,1070.065,2920.8016666666667,93.22,105.67833333333331,1591.3283333333334,2207.52,137.88500000000002,1376.2583333333334,1422.4399999999998,2920.288333333333,1540.28,768.3083333333333,2782.705,4657.365000000001,3025.588333333333,2766.145,991.5966666666668,2864.1383333333333,1086.3233333333333,264.9016666666667,617.0233333333333,False,III
76318052-2,SLM MI LOCA ESPERANZA PRIMERA DEL SECTOR COMUNIDAD FERNANDEZ ANGEL Y OTROS,IV,LIMARI,COMBARBALA,MI LOCA ESPERANZA,CATEGORIA D,119330,COQUIMBO,LIMARI,COMBARBALA,BOTADERO N°3,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000480996,6548466.0,324815.0,2120,19,PSAD-56,8,ACTIVA,-31.1876857281434,-70.8406202525161,387.1985,330.0083333333333,343.7685,308.2316666666667,337.8267,300.2866666666667,1066.2027,938.87,202.7831,230.7933333333333,199.8596,227.78166666666667,469.2037,389.485,639.5051,498.8433333333333,1552.4455,1291.64,1762.7986,1467.4183333333335,1263.5898,1062.46,539.1365999999999,504.535,402.5878,340.9316666666667,577.0599,457.53,118.7637,153.05833333333334,939.2333333333332,2483.395,899.6033333333332,310.12833333333333,2612.4466666666663,228.365,286.34166666666664,681.35,2475.13,2539.0466666666666,1260.1166666666666,227.07333333333327,706.73,438.085,1300.0166666666669,665.8050000000001,713.52,992.7666666666668,666.0433333333333,2516.78,555.1966666666667,564.3449999999999,1187.3066666666666,1803.4983333333328,617.95,972.2366666666666,1018.4183333333332,2516.266666666667,1136.2583333333334,364.2866666666667,2378.6833333333334,4253.343333333333,2621.5666666666666,2362.125,1471.6816666666666,2460.1183333333333,682.3033333333333,744.9866666666666,1097.1083333333331,False,IV
11328320-3,MANUEL LEDEZMA CASTAÑEDA,IV,LIMARI,COMBARBALA,MINA LA CRUCERO,CATEGORIA D,92430,COQUIMBO,LIMARI,COMBARBALA,PUNTO 1,1291,MINA SUBTERRANEA,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000483009,6568278.0,316677.0,1127,19,PSAD-56,8,ACTIVA,-31.0077774042212,-70.9223812881789,393.751,334.0466666666667,350.321,312.27000000000004,344.3791,304.325,1032.6777,910.4066666666666,169.258,202.33,166.3346,199.31833333333333,475.7561,393.52333333333337,646.0575,502.8816666666667,1518.9205,1263.1766666666667,1729.2736,1438.9550000000002,1230.0648,1033.996666666667,505.6116,476.07166666666666,409.1403,344.97,583.6123,461.5683333333333,85.2387,124.595,910.77,2487.4333333333334,903.6416666666668,314.1666666666667,2616.485,206.48666666666668,290.38,685.3883333333334,2479.168333333333,2543.085,1231.6533333333332,198.61,710.7683333333333,409.6216666666666,1271.5533333333333,669.8433333333334,717.5583333333333,964.3033333333332,670.0816666666667,2520.8183333333336,526.7333333333333,535.8816666666667,1191.345,1807.5366666666664,589.4866666666666,976.275,1022.4566666666668,2520.305,1140.2966666666666,368.325,2382.7216666666664,4257.381666666666,2625.605,2366.163333333333,1443.2183333333337,2464.1566666666668,686.3416666666667,716.5233333333333,1068.645,False,IV
76862141-1,SERVICIOS MINEROS MACKARENA SPA,III,HUASCO,VALLENAR,ABUNDANCIA 1/6,CATEGORIA D,20087404,ATACAMA,HUASCO,VALLENAR,CAMPAMENTO,1349,CAMPAMENTO,COBRE - ORO,RECURSOS MINERALES METÁLICOS,COBRE,2000483929,6820539.0,342183.0,1205,19,PSAD-56,8,ACTIVA,-28.7358767564308,-70.6181563975326,686.8611,544.2216666666667,643.4311,522.445,637.4892,514.5,699.1015,601.0550000000001,217.0542,218.6133333333333,228.6205,230.3883333333333,768.8661999999999,603.6983333333334,939.1676,713.0566666666667,1185.3443,953.825,1395.6974,1129.6033333333332,896.4886,724.645,172.03539999999998,166.72,702.2504,555.145,876.7224,671.7433333333333,303.9193,296.39166666666665,601.4166666666666,2697.608333333333,1113.8166666666666,524.3416666666667,2826.6600000000003,237.34833333333333,500.555,895.5633333333334,2689.343333333333,2753.26,922.3,229.68,920.9433333333332,104.91333333333334,962.2,880.0183333333333,927.7333333333332,654.95,880.2566666666667,2730.9933333333333,217.38,226.5283333333333,1401.52,2017.7116666666664,280.1333333333333,1186.45,1232.631666666667,2730.48,1350.4716666666668,578.5,2592.8966666666665,4467.556666666667,2835.78,2576.336666666667,1133.845,2674.33,896.515,407.15,759.2716666666668,False,III
78000218-2,INVERSIONES R Y R SPA,III,HUASCO,FREIRINA,MINA LA RICA I 1 AL 64,CATEGORIA C,20368562,ATACAMA,HUASCO,FREIRINA,MINA LA RICA,1291,MINA SUBTERRANEA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000484934,6803977.0,295611.0,1253,19,PSAD-56,8,ACTIVA,-28.8787187175659,-71.0978120046114,643.0640999999999,505.2766666666666,599.6341,483.5,593.6923,475.555,753.3955,648.3233333333334,173.2573,179.66833333333335,184.8236,191.44333333333333,725.0693,564.7533333333333,895.3706999999999,674.1116666666666,1239.6383,1001.0933333333334,1449.9914,1176.871666666667,950.7826,771.9133333333334,226.3294,213.9883333333333,658.4534,516.2,832.9255,632.7983333333334,260.1223,257.44666666666666,648.6883333333334,2658.663333333333,1074.871666666667,485.39666666666665,2787.715,198.4033333333333,461.61,856.6183333333333,2650.398333333333,2714.315,969.5716666666668,190.735,881.9983333333333,112.225,1009.4716666666668,841.0733333333334,888.7883333333334,702.2216666666667,841.3116666666666,2692.048333333333,264.6516666666667,273.8,1362.575,1978.7666666666669,327.405,1147.505,1193.6866666666667,2691.5350000000003,1311.5266666666669,539.555,2553.951666666667,4428.611666666667,2796.835,2537.393333333333,1181.1166666666666,2635.3866666666668,857.5716666666667,454.4216666666667,806.5433333333333,False,III
77765437-3,ERAMET CHILE S.A,III,CHAÑARAL,DIEGO DE ALMAGRO,EXPLORACION SALAR ISLA Y SALAR AGUILAR,CATEGORIA C,20368563,ATACAMA,CHAÑARAL,DIEGO DE ALMAGRO,SALAR DE LA ISLA,1297,EXPLORACION DE SUPERFICIE,SALMUERA (LITIO),ROCAS Y MINERALES INDUSTRIALES,SALMUERA,2000484939,7162339.0,535348.0,0,19,PSAD-56,8,ACTIVA,-25.6593414511763,-68.6498671096558,1585.5648,2068.03,1272.6706,2102.5783333333334,1266.7287,2094.633333333333,577.4899,1332.9366666666667,846.2937,1798.746666666667,857.86,1810.5216666666668,1667.5699,2127.5066666666667,1837.8714,2236.865,974.8022,1587.32,1185.1553,1763.0983333333331,591.422,1298.263333333333,517.0027,1530.4033333333332,1600.9541000000002,2078.9533333333334,1775.4261,2195.5516666666667,933.1588,1876.525,1333.3016666666667,3590.7450000000003,2637.625,2104.475,3719.7966666666666,1817.4816666666663,2080.688333333333,2419.3716666666664,3582.48,3646.3966666666665,1570.5933333333337,1809.8133333333333,2444.7516666666666,1683.7866666666666,1595.7,2403.826666666667,2451.5416666666665,1386.3866666666663,2404.065,3624.135,1594.16,1603.3083333333334,2925.3283333333334,3180.5950000000003,1544.1266666666668,2710.258333333333,2756.44,3623.6216666666655,2874.28,2141.3066666666664,3486.038333333333,5360.698333333334,3728.9216666666666,3469.9083333333333,1767.345,3567.901666666666,2420.3166666666666,1428.0266666666669,1421.63,False,III
